READING,WELLNUM,CONTENT,DESCRIPTION,FILTERSET,TIME [h],AMPLITUDE,PHASE,AMPLITUDE2,ACT TEMP [°C],ACT HUMIDITY [rH],ACT O2 [%],ACT CO2 [%],COMMENTS
C1,F02,X42,,3,0.31583,126.15,0,0,30.1,94.93,14.35,0.05,
C1,F01,X41,,3,0.31783,118.82,0,0,30.1,94.87,14.35,0.05,
R,,,,1,0.32767,109.15,0,35.14,30.1,94.46,14.38,0.05,test measure for referencing with gain 22 and 9
C2,A01,X1,,1,0.33077,8.34,0,0,30.1,94.34,14.38,0.05,
C2,A02,X2,,1,0.33278,8.38,0,0,30,94.35,14.38,0.05,
C2,A03,X3,,1,0.33481,8.21,0,0,30,94.29,14.38,0.05,
C2,A04,X4,,1,0.33681,8.03,0,0,30,94.16,14.44,0.05,
C2,A05,X5,,1,0.33883,8.57,0,0,30,94.09,14.38,0.05,
C2,A06,X6,,1,0.34081,7.98,0,0,30,94.03,14.45,0.05,
C2,A07,X7,,1,0.34278,7.98,0,0,30,93.97,14.44,0.05,
C2,A08,X8,,1,0.34476,8.19,0,0,30,93.89,14.45,0.05,
C2,B08,X16,,1,0.34677,8.07,0,0,30,93.83,14.45,0.05,
C2,B07,X15,,1,0.34881,8.95,0,0,30,93.69,14.45,0.05,
C2,B06,X14,,1,0.3508,8.42,0,0,30,93.63,14.46,0.05,
C2,B05,X13,,1,0.35278,8.82,0,0,30,93.63,14.46,0.05,
C2,B04,X12,,1,0.35477,8.5,0,0,30,93.66,14.45,0.05,
C2,B03,X11,,1,0.35681,8.73,0,0,30,93.57,14.53,0.05,
C2,B02,X10,,1,0.35883,8.28,0,0,30,93.39,14.47,0.05,
C2,B01,X9,,1,0.36084,8.43,0,0,30,93.3,14.48,0.05,
C2,C01,X17,,1,0.36285,8.46,0,0,30,93.24,14.48,0.05,
C2,C02,X18,,1,0.36481,8.77,0,0,30,93.12,14.47,0.05,
C2,C03,X19,,1,0.36692,9.15,0,0,30,92.99,14.54,0.05,
C2,C04,X20,,1,0.36893,8.89,0,0,30,92.99,14.55,0.05,
C2,C05,X21,,1,0.37097,8.92,0,0,30,92.99,14.55,0.05,
C2,C06,X22,,1,0.373,8.75,0,0,30,92.85,14.55,0.05,
C2,C07,X23,,1,0.37511,9.19,0,0,30,92.73,14.56,0.05,
C2,C08,X24,,1,0.3771,8.44,0,0,30,92.66,14.55,0.05,
C2,D08,X32,,1,0.3792,8.87,0,0,30,92.59,14.55,0.05,
C2,D07,X31,,1,0.38134,9.6,0,0,30,92.46,14.55,0.05,
C2,D06,X30,,1,0.38333,9.42,0,0,30,92.47,14.57,0.05,
C2,D05,X29,,1,0.38531,9.24,0,0,30,92.28,14.55,0.05,
C2,D04,X28,,1,0.38728,9.5,0,0,30,92.21,14.55,0.05,
C2,D03,X27,,1,0.38928,9.52,0,0,30,92.17,14.55,0.05,
C2,D02,X26,,1,0.39125,9.3,0,0,30,92.07,14.62,0.05,
C2,D01,X25,,1,0.39324,8.69,0,0,30,92.09,14.57,0.05,
C2,E01,X33,,1,0.39531,8.99,0,0,30,91.87,14.63,0.05,
C2,E02,X34,,1,0.39735,9.15,0,0,30.1,91.86,14.63,0.05,
C2,E03,X35,,1,0.39935,9.64,0,0,30,91.75,14.62,0.05,
C2,E04,X36,,1,0.40132,10.17,0,0,30,91.8,14.64,0.05,
C2,E05,X37,,1,0.40331,9.69,0,0,30,91.62,14.62,0.05,
C2,E06,X38,,1,0.40532,10.07,0,0,30,91.49,14.63,0.05,
C2,E07,X39,,1,0.4074,9.93,0,0,30,91.43,14.63,0.05,
C2,E08,X40,,1,0.40938,8.7,0,0,30,91.36,14.65,0.05,
C2,F08,X48,,1,0.41142,9.06,0,0,30.1,91.22,14.65,0.05,
C2,F07,X47,,1,0.41346,9.82,0,0,30.1,91.25,14.65,0.05,
C2,F06,X46,,1,0.41547,9.64,0,0,30,91.09,14.65,0.05,
C2,F05,X45,,1,0.41747,9.78,0,0,30.1,91,14.65,0.05,
C2,F04,X44,,1,0.41947,10.32,0,0,30.1,90.9,14.65,0.05,
C2,F03,X43,,1,0.42146,9.28,0,0,30.1,90.83,14.72,0.05,
C2,F02,X42,,1,0.42347,8.75,0,0,30.1,90.77,14.66,0.05,
C2,F01,X41,,1,0.42546,8.24,0,0,30.1,90.64,14.66,0.05,
R,,,,2,0.43097,109.07,0,35.32,30.1,90.38,14.73,0.05,test measure for referencing with gain 22 and 9
C2,A01,X1,,2,0.43636,36.2,0,0,30,90.12,14.72,0.05,
C2,A02,X2,,2,0.43834,36.22,0,0,30.1,90,14.74,0.05,
C2,A03,X3,,2,0.4403,35.73,0,0,30.1,90.07,14.73,0.05,
C2,A04,X4,,2,0.44227,34.64,0,0,30.1,89.87,14.73,0.05,
C2,A05,X5,,2,0.44426,37.09,0,0,30,89.74,14.75,0.05,
C2,A06,X6,,2,0.44624,34.53,0,0,30,89.76,14.75,0.05,
C2,A07,X7,,2,0.44823,34.6,0,0,30.1,89.74,14.75,0.05,
C2,A08,X8,,2,0.45022,35.39,0,0,30.1,89.56,14.73,0.05,
C2,B08,X16,,2,0.45221,34.79,0,0,30.1,89.53,14.74,0.05,
C2,B07,X15,,2,0.45416,38.65,0,0,30.1,89.48,14.75,0.05,
C2,B06,X14,,2,0.45626,36.29,0,0,30,89.41,14.81,0.05,
C2,B05,X13,,2,0.45825,38.22,0,0,30,89.29,14.74,0.05,
C2,B04,X12,,2,0.46025,36.92,0,0,30,89.16,14.82,0.05,
C2,B03,X11,,2,0.46231,37.82,0,0,30,89.12,14.81,0.05,
C2,B02,X10,,2,0.4643,36.06,0,0,30.1,89.02,14.81,0.05,
C2,B01,X9,,2,0.46626,36.52,0,0,30,88.96,14.84,0.05,
C2,C01,X17,,2,0.46829,36.48,0,0,30.1,88.95,14.81,0.05,
C2,C02,X18,,2,0.47024,37.89,0,0,30.1,88.89,14.82,0.05,
C2,C03,X19,,2,0.47221,39.55,0,0,30.1,88.77,14.81,0.05,
C2,C04,X20,,2,0.4742,38.38,0,0,30,88.69,14.83,0.05,
C2,C05,X21,,2,0.47631,38.58,0,0,30.1,88.67,14.84,0.05,
C2,C06,X22,,2,0.4783,37.88,0,0,30,88.51,14.83,0.05,
C2,C07,X23,,2,0.48025,39.81,0,0,30.1,88.38,14.83,0.05,
C2,C08,X24,,2,0.48225,36.52,0,0,30,88.3,14.83,0.05,
C2,D08,X32,,2,0.48432,38.42,0,0,30,88.17,14.84,0.05,
C2,D07,X31,,2,0.48636,41.26,0,0,30,88.11,14.83,0.05,
C2,D06,X30,,2,0.48836,40.73,0,0,30,87.91,14.84,0.05,
C2,D05,X29,,2,0.49036,40.06,0,0,30,87.85,14.85,0.05,
C2,D04,X28,,2,0.49234,41.1,0,0,30,87.73,14.83,0.05,
C2,D03,X27,,2,0.49442,41.11,0,0,29.9,87.58,14.84,0.05,
C2,D02,X26,,2,0.4964,40.05,0,0,30,87.46,14.84,0.05,
C2,D01,X25,,2,0.49837,37.53,0,0,29.9,87.39,14.85,0.05,
C2,E01,X33,,2,0.50051,38.78,0,0,29.9,87.25,14.83,0.05,
C2,E02,X34,,2,0.5025,39.53,0,0,29.9,87.13,14.84,0.05,
C2,E03,X35,,2,0.50462,41.62,0,0,29.9,87,14.84,0.05,
C2,E04,X36,,2,0.50663,43.73,0,0,29.9,86.97,14.85,0.05,
C2,E05,X37,,2,0.5086,41.85,0,0,29.9,86.81,14.85,0.05,
C2,E06,X38,,2,0.51057,43.5,0,0,29.9,86.68,14.84,0.05,
C2,E07,X39,,2,0.51257,42.94,0,0,29.9,86.62,14.91,0.05,
C2,E08,X40,,2,0.51455,37.45,0,0,29.9,86.61,14.85,0.05,
C2,F08,X48,,2,0.51655,38.6,0,0,29.9,86.48,14.85,0.05,
C2,F07,X47,,2,0.51859,41.27,0,0,29.9,86.43,14.91,0.05,
C2,F06,X46,,2,0.5206,41.48,0,0,29.9,86.3,14.85,0.05,
C2,F05,X45,,2,0.52261,42.03,0,0,29.9,86.23,14.91,0.05,
C2,F04,X44,,2,0.52462,44.42,0,0,29.9,86.1,14.92,0.05,
C2,F03,X43,,2,0.52671,40.01,0,0,29.9,86.03,14.91,0.05,
C2,F02,X42,,2,0.52871,37.63,0,0,29.9,85.9,14.91,0.05,
C2,F01,X41,,2,0.53071,35.41,0,0,29.9,85.91,14.91,0.05,
R,,,,3,0.53786,109,0,35.23,29.9,85.51,14.89,0.05,test measure for referencing with gain 22 and 9
C2,A01,X1,,3,0.54516,119.75,0,0,29.9,85.37,14.91,0.05,
C2,A02,X2,,3,0.5472,119.71,0,0,29.9,85.26,14.93,0.05,
C2,A03,X3,,3,0.54933,117.71,0,0,29.9,85.18,14.91,0.05,
C2,A04,X4,,3,0.55132,114.41,0,0,29.9,85.18,14.92,0.05,
C2,A05,X5,,3,0.5533,122.75,0,0,29.9,85.07,14.93,0.05,
C2,A06,X6,,3,0.55529,113.72,0,0,29.9,84.99,14.93,0.05,
C2,A07,X7,,3,0.55728,114.58,0,0,29.9,85,14.94,0.05,
C2,A08,X8,,3,0.55933,117,0,0,29.9,84.92,14.93,0.05,
C2,B08,X16,,3,0.56137,115.54,0,0,29.9,84.92,14.94,0.05,
C2,B07,X15,,3,0.56335,124.87,0,0,29.9,84.86,14.92,0.05,
C2,B06,X14,,3,0.56536,119.84,0,0,29.9,84.82,14.94,0.05,
C2,B05,X13,,3,0.56735,126.37,0,0,29.9,84.72,14.94,0.05,
C2,B04,X12,,3,0.56935,122.53,0,0,30,85,14.94,0.05,
C2,B03,X11,,3,0.57132,125.39,0,0,30,85.76,14.93,0.05,
C2,B02,X10,,3,0.57331,118.46,0,0,30,86.21,14.91,0.05,
C2,B01,X9,,3,0.57529,120.98,0,0,30,86.34,14.82,0.05,
C2,C01,X17,,3,0.57741,120.94,0,0,30,86.26,14.81,0.05,
C2,C02,X18,,3,0.57939,125.28,0,0,30,86.04,14.75,0.05,
C2,C03,X19,,3,0.58137,131.04,0,0,30.1,85.9,14.74,0.05,
C2,C04,X20,,3,0.58335,128.19,0,0,30,85.82,14.73,0.05,
C2,C05,X21,,3,0.58532,128.1,0,0,30,85.77,14.72,0.05,
C2,C06,X22,,3,0.58733,126.11,0,0,30,85.65,14.66,0.05,
C2,C07,X23,,3,0.58933,132.15,0,0,30.1,85.52,14.72,0.05,
C2,C08,X24,,3,0.59135,120.99,0,0,30,85.32,14.72,0.05,
C2,D08,X32,,3,0.59337,127.83,0,0,30,85.18,14.65,0.05,
C2,D07,X31,,3,0.59535,137.82,0,0,30,85.12,14.66,0.05,
C2,D06,X30,,3,0.59735,135.11,0,0,30,84.98,14.66,0.05,
C2,D05,X29,,3,0.59933,132.6,0,0,30.1,84.87,14.72,0.05,
C2,D04,X28,,3,0.60131,135.97,0,0,30,84.79,14.73,0.05,
C2,D03,X27,,3,0.60329,136.06,0,0,30.1,84.81,14.71,0.05,
C2,D02,X26,,3,0.60527,132.52,0,0,30.1,85.38,14.66,0.05,
C2,D01,X25,,3,0.60725,124.4,0,0,30.1,86.16,14.65,0.05,
C2,E01,X33,,3,0.6093,128.58,0,0,30.1,86.35,14.62,0.05,
C2,E02,X34,,3,0.61128,131.14,0,0,30.1,86.28,14.57,0.05,
C2,E03,X35,,3,0.61326,138.25,0,0,30.1,86.15,14.54,0.05,
C2,E04,X36,,3,0.61527,145.07,0,0,30.1,86.02,14.53,0.05,
C2,E05,X37,,3,0.61731,138.76,0,0,30.1,85.76,14.55,0.05,
C2,E06,X38,,3,0.61927,144.34,0,0,30,85.77,14.48,0.05,
C2,E07,X39,,3,0.62124,143.22,0,0,30.1,85.58,14.48,0.05,
C2,E08,X40,,3,0.62325,123.97,0,0,30,85.37,14.48,0.05,
C2,F08,X48,,3,0.62526,128.13,0,0,30,85.26,14.48,0.05,
C2,F07,X47,,3,0.62724,137.02,0,0,30,85.12,14.47,0.05,
C2,F06,X46,,3,0.62928,138.08,0,0,30,85.05,14.46,0.05,
C2,F05,X45,,3,0.63128,139.41,0,0,30,84.92,14.53,0.05,
C2,F04,X44,,3,0.63326,146.87,0,0,30,84.95,14.53,0.05,
C2,F03,X43,,3,0.63521,132.42,0,0,30,84.72,14.48,0.05,
C2,F02,X42,,3,0.63726,124.83,0,0,30,85.44,14.54,0.05,
C2,F01,X41,,3,0.63921,117.83,0,0,30.1,86.21,14.47,0.05,
R,,,,1,0.64823,108.46,0,35.13,30,86.02,14.36,0.05,test measure for referencing with gain 22 and 9
C3,A01,X1,,1,0.65131,8.31,0,0,30.1,85.83,14.36,0.05,
C3,A02,X2,,1,0.65337,8.32,0,0,30,85.79,14.35,0.05,
C3,A03,X3,,1,0.65536,8.15,0,0,30,85.5,14.35,0.05,
C3,A04,X4,,1,0.65734,7.94,0,0,30,85.45,14.35,0.05,
C3,A05,X5,,1,0.65945,8.52,0,0,30,85.26,14.35,0.05,
C3,A06,X6,,1,0.66144,7.93,0,0,30,85.14,14.34,0.05,
C3,A07,X7,,1,0.6634,7.92,0,0,30,84.99,14.35,0.05,
C3,A08,X8,,1,0.66536,8.08,0,0,30,84.92,14.36,0.05,
C3,B08,X16,,1,0.66739,8.01,0,0,30,84.78,14.37,0.05,
C3,B07,X15,,1,0.66942,8.74,0,0,30.1,84.74,14.36,0.05,
C3,B06,X14,,1,0.67144,8.23,0,0,30.1,85.77,14.35,0.05,
C3,B05,X13,,1,0.67344,8.76,0,0,30.1,86.43,14.35,0.05,
C3,B04,X12,,1,0.67543,8.44,0,0,30.1,86.55,14.29,0.05,
C3,B03,X11,,1,0.67752,8.69,0,0,30.1,86.54,14.28,0.05,
C3,B02,X10,,1,0.67949,8.21,0,0,30.1,86.23,14.25,0.05,
C3,B01,X9,,1,0.6816,8.39,0,0,30.1,86.04,14.25,0.05,
C3,C01,X17,,1,0.68363,8.38,0,0,30.1,85.89,14.2,0.05,
C3,C02,X18,,1,0.68561,8.65,0,0,30.1,85.74,14.19,0.05,
C3,C03,X19,,1,0.68761,9.07,0,0,30.1,85.57,14.19,0.05,
C3,C04,X20,,1,0.68969,8.8,0,0,30.1,85.37,14.25,0.05,
C3,C05,X21,,1,0.69168,8.87,0,0,30.1,85.25,14.2,0.05,
C3,C06,X22,,1,0.6937,8.72,0,0,30.1,85.05,14.19,0.05,
C3,C07,X23,,1,0.69573,9.12,0,0,30.1,84.98,14.25,0.05,
C3,C08,X24,,1,0.69772,8.38,0,0,30.1,84.79,14.18,0.05,
C3,D08,X32,,1,0.69974,8.8,0,0,30.1,84.78,14.26,0.05,
C3,D07,X31,,1,0.70171,9.51,0,0,30.1,85.9,14.26,0.05,
C3,D06,X30,,1,0.70368,9.35,0,0,30.1,86.56,14.24,0.05,
C3,D05,X29,,1,0.70567,9.12,0,0,30.1,86.63,14.19,0.05,
C3,D04,X28,,1,0.70764,9.43,0,0,30.1,86.49,14.18,0.05,
C3,D03,X27,,1,0.70962,9.4,0,0,30.1,86.35,14.16,0.05,
C3,D02,X26,,1,0.71161,9.21,0,0,30,86.18,14.09,0.05,
C3,D01,X25,,1,0.71365,8.6,0,0,30.1,85.97,14.09,0.05,
C3,E01,X33,,1,0.71574,8.9,0,0,30.1,85.76,14.1,0.05,
C3,E02,X34,,1,0.71771,9.09,0,0,30,85.58,14.08,0.05,
C3,E03,X35,,1,0.71967,9.55,0,0,30,85.39,14.1,0.05,
