"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",397,458.961307538359,284,549,660.771453240308,0.667506297229219,1.43971058646394,0
"2",636,719.763509006004,458.25,853,423.566996798309,0.620676100628931,0.588480787784388,400
