"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",238,304.936032664171,164,339,908.304246276167,0.735294117647059,2.97867142279145,0
"2",324,360.269243811462,217,459,208.737510063073,0.746913580246914,0.579393089054006,200
