"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",47267,61319.4302533,31736,75573,44191.1665579608,0.927433515983667,0.720671512690426,0
"2",45210,57665.1365942029,30557.25,68723.75,42005.4177593979,0.844204821942048,0.728436976660534,200
