"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",47695,65094.6623516721,32083,79746,49197.6770574037,0.999329070133138,0.755786654082552,0
"2",50446.5,65984.5142335766,33166,79305.25,49366.0288242952,0.914617466028367,0.748145673233962,200
