"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",364,427.010475121586,274,475,1058.032944179,0.552197802197802,2.47776812472278,0
"2",413,444.261707988981,317,537,284.664819453896,0.532687651331719,0.640759296457207,400
