"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",19674,24065.8411358404,13752.25,28918.25,16429.1119582511,0.770865101148724,0.682673498321395,0
"2",28380,32673.8679173047,18584.5,39728,20443.6135147806,0.745014094432699,0.625686973042859,400
