"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",47593,53774.9582219251,35662,62090.75,30244.4025079758,0.555307503204253,0.56242540223201,0
"2",48179,54077.7653743316,36087.25,61679,29418.4157389358,0.531180597355694,0.544002059539603,400
