"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",384,430.650300601202,286,508.75,782.59642409221,0.580078125,1.81724341768641,0
"2",379,423.938918558077,281,506,767.035913171078,0.593667546174143,1.80930761388919,600
