"","m1_median","m2_mean","qunatile1","qunatile3","standard_dev","coef_of_dist","coef_of_variation","i"
"1",11085,14216.6347228191,7558.5,17949,10429.9693331898,0.937347767253045,0.733645446798224,0
"2",29205,31945.2415439713,20422,39380,15741.2851789599,0.649135422016778,0.492758370829429,400
