READING,WELLNUM,CONTENT,DESCRIPTION,FILTERSET,TIME [h],AMPLITUDE,PHASE,AMPLITUDE2,ACT TEMP [°C],ACT HUMIDITY [rH],ACT O2 [%],ACT CO2 [%],COMMENTS
R,,,,1,0.00505,106.74,0,35.46,27.9,38.7,15.56,0,test measure for referencing with gain 22 and 9
C1,A01,X1,,1,0.00818,9.17,0,0,28.3,51.89,15.39,0,
C1,A02,X2,,1,0.0103,8.59,0,0,28.7,59.02,15.27,0,
C1,A03,X3,,1,0.01228,9.18,0,0,29.1,64.42,15.09,0,
C1,A04,X4,,1,0.01426,8.72,0,0,29.4,68.75,14.92,0,
C1,A05,X5,,1,0.01626,8.9,0,0,29.9,73.71,14.81,0,
C1,A06,X6,,1,0.01824,8.64,0,0,30.3,76.9,14.65,0,
C1,A07,X7,,1,0.02026,8.96,0,0,30.8,80.22,14.54,0,
C1,A08,X8,,1,0.0223,8.34,0,0,31.2,83.22,14.43,0,
C1,B08,X16,,1,0.02433,9.02,0,0,31.6,85.09,14.27,0,
C1,B07,X15,,1,0.02629,9.49,0,0,32,85.88,14.18,0,
C1,B06,X14,,1,0.02826,9.42,0,0,32.4,85.1,14.08,0,
C1,B05,X13,,1,0.03038,9.57,0,0,32.8,84.17,14,0,
C1,B04,X12,,1,0.03236,9.02,0,0,33.1,84,13.9,0,
C1,B03,X11,,1,0.03434,9.32,0,0,33.4,84.19,13.85,0,
C1,B02,X10,,1,0.03637,9.13,0,0,33.6,84.52,13.79,0,
C1,B01,X9,,1,0.03834,10.23,0,0,33.9,84.58,13.72,0,
C1,C01,X17,,1,0.04034,9.53,0,0,34.1,84.52,13.63,0,
C1,C02,X18,,1,0.0423,9.41,0,0,34.2,84.59,13.6,0,
C1,C03,X19,,1,0.04427,9.92,0,0,34.3,84.4,13.54,0,
C1,C04,X20,,1,0.04626,9.62,0,0,34.3,84.26,13.51,0,
C1,C05,X21,,1,0.04823,9.92,0,0,34.4,84.31,13.45,0,
C1,C06,X22,,1,0.05022,9.94,0,0,34.4,84.2,13.43,0,
C1,C07,X23,,1,0.05228,10.41,0,0,34.4,84.33,13.35,0,
C1,C08,X24,,1,0.05432,10.08,0,0,34.3,84.33,13.35,0,
C1,D08,X32,,1,0.05645,9.83,0,0,34.3,84.51,13.34,0,
C1,D07,X31,,1,0.05846,10.04,0,0,34.2,84.65,13.26,0,
C1,D06,X30,,1,0.06044,10.35,0,0,34.1,84.85,13.25,0,
C1,D05,X29,,1,0.06244,10.03,0,0,34,84.52,13.25,0,
C1,D04,X28,,1,0.06442,10.43,0,0,33.8,83.55,13.24,0,
C1,D03,X27,,1,0.06639,10.67,0,0,33.7,82.63,13.17,0,
C1,D02,X26,,1,0.06836,10.36,0,0,33.5,81.07,13.17,0,
C1,D01,X25,,1,0.07036,9.69,0,0,33.4,79.3,13.17,0,
C1,E01,X33,,1,0.07239,9.96,0,0,33.2,78.04,13.15,0,
C1,E02,X34,,1,0.07436,10.31,0,0,33,76.32,13.17,0,
C1,E03,X35,,1,0.07634,11.14,0,0,32.8,74.96,13.22,0,
C1,E04,X36,,1,0.07831,11.4,0,0,32.6,73.33,13.23,0,
C1,E05,X37,,1,0.08028,10.51,0,0,32.5,72.36,13.22,0,
C1,E06,X38,,1,0.08225,11.73,0,0,32.3,70.76,13.24,0,
C1,E07,X39,,1,0.08423,10.57,0,0,32.1,69.63,13.22,0,
C1,E08,X40,,1,0.08621,9.49,0,0,32,68.99,13.24,0,
C1,F08,X48,,1,0.08825,9.23,0,0,31.8,68.12,13.25,0,
C1,F07,X47,,1,0.09029,10.7,0,0,31.7,67.12,13.26,0,
C1,F06,X46,,1,0.09231,11.51,0,0,31.5,66.56,13.26,0,
C1,F05,X45,,1,0.09429,11.07,0,0,31.4,66.18,13.32,0,
C1,F04,X44,,1,0.09629,11.05,0,0,31.2,65.91,13.32,0,
C1,F03,X43,,1,0.09832,10.81,0,0,31.1,65.62,13.33,0,
C1,F02,X42,,1,0.10031,10.27,0,0,30.9,65.46,13.34,0,
C1,F01,X41,,1,0.10227,9.85,0,0,30.8,65.51,13.33,0,
R,,,,2,0.10774,105.08,0,34.9,30.5,65.53,13.35,0,test measure for referencing with gain 22 and 9
C1,A01,X1,,2,0.11305,43.21,0,0,30.2,66.06,13.36,0,
C1,A02,X2,,2,0.11515,37.32,0,0,30.1,66.25,13.34,0,
C1,A03,X3,,2,0.11713,40.45,0,0,30,66.58,13.41,0,
C1,A04,X4,,2,0.11913,37.56,0,0,29.9,67.23,13.35,0,
C1,A05,X5,,2,0.1211,42.34,0,0,29.9,67.61,13.35,0,
C1,A06,X6,,2,0.12307,38.3,0,0,29.8,68.07,13.35,0,
C1,A07,X7,,2,0.12505,39.78,0,0,29.8,68.46,13.35,0,
C1,A08,X8,,2,0.12705,36.51,0,0,29.6,69.07,13.35,0,
C1,B08,X16,,2,0.12905,37.64,0,0,29.6,69.5,13.35,0,
C1,B07,X15,,2,0.13108,43.05,0,0,29.5,70.01,13.35,0,
C1,B06,X14,,2,0.13308,42.05,0,0,29.4,70.61,13.35,0,
C1,B05,X13,,2,0.13508,42.68,0,0,29.4,71.23,13.33,0,
C1,B04,X12,,2,0.13709,39.8,0,0,29.4,71.85,13.35,0,
C1,B03,X11,,2,0.13911,41.67,0,0,29.3,72.66,13.33,0,
C1,B02,X10,,2,0.14109,38.91,0,0,29.3,73.47,13.32,0,
C1,B01,X9,,2,0.14321,45.78,0,0,29.3,74.16,13.33,0,
C1,C01,X17,,2,0.14522,41.87,0,0,29.2,74.7,13.32,0,
C1,C02,X18,,2,0.14728,42.1,0,0,29.2,75.36,13.34,0,
C1,C03,X19,,2,0.1493,45.5,0,0,29.2,75.94,13.26,0,
C1,C04,X20,,2,0.15132,43.66,0,0,29.1,76.65,13.26,0,
C1,C05,X21,,2,0.1533,42.76,0,0,29.1,77.17,13.26,0,
C1,C06,X22,,2,0.1553,44.4,0,0,29.1,78.2,13.25,0,
C1,C07,X23,,2,0.15729,43.62,0,0,29.1,78.86,13.25,0,
C1,C08,X24,,2,0.15927,43.35,0,0,29.1,79.59,13.25,0,
C1,D08,X32,,2,0.16128,41.2,0,0,29.1,80.28,13.23,0,
C1,D07,X31,,2,0.16335,42.56,0,0,29.1,81.06,13.24,0,
C1,D06,X30,,2,0.16534,45.01,0,0,29.1,81.58,13.22,0,
C1,D05,X29,,2,0.16733,43.33,0,0,29.1,82.23,13.22,0,
C1,D04,X28,,2,0.16929,43.43,0,0,29.1,82.88,13.22,0,
C1,D03,X27,,2,0.17126,46.05,0,0,29.1,83.47,13.16,0,
C1,D02,X26,,2,0.17325,42.71,0,0,29.1,84.25,13.15,0,
C1,D01,X25,,2,0.17525,42.43,0,0,29.1,84.7,13.15,0,
C1,E01,X33,,2,0.17723,42.87,0,0,29.1,85.48,13.14,0,
C1,E02,X34,,2,0.17919,44.61,0,0,29.1,85.41,13.14,0,
C1,E03,X35,,2,0.18118,48.54,0,0,29.1,85.43,13.13,0,
C1,E04,X36,,2,0.18318,48.07,0,0,29.1,85.55,13.13,0,
C1,E05,X37,,2,0.18515,45.3,0,0,29.1,85.88,13.14,0,
C1,E06,X38,,2,0.18715,51.68,0,0,29.1,86.13,13.07,0,
C1,E07,X39,,2,0.18915,45.45,0,0,29.1,86.55,13.14,0,
C1,E08,X40,,2,0.19111,42.25,0,0,29.1,86.97,13.06,0,
C1,F08,X48,,2,0.19312,41.52,0,0,29.1,87.43,13.12,0,
C1,F07,X47,,2,0.19514,47.25,0,0,29.1,87.9,13.07,0,
C1,F06,X46,,2,0.19719,48.48,0,0,29.1,88.29,13.05,0,
C1,F05,X45,,2,0.19918,46.72,0,0,29.1,88.8,13.06,0,
C1,F04,X44,,2,0.20117,50.6,0,0,29.1,89.25,13.05,0,
C1,F03,X43,,2,0.20327,46.62,0,0,29.2,89.96,13.06,0,
C1,F02,X42,,2,0.20525,43.61,0,0,29.2,90.42,13.04,0,
C1,F01,X41,,2,0.20722,41.82,0,0,29.3,91.07,13.05,0,
R,,,,3,0.21439,106.47,0,35.38,29.3,92.76,13.04,0,test measure for referencing with gain 22 and 9
C1,A01,X1,,3,0.22167,140.88,0,0,29.4,94.25,13.03,0,
C1,A02,X2,,3,0.22367,123.6,0,0,29.5,94.6,12.97,0,
C1,A03,X3,,3,0.2257,130.45,0,0,29.5,95.03,12.96,0,
C1,A04,X4,,3,0.22776,123.61,0,0,29.6,95.38,12.97,0,
C1,A05,X5,,3,0.22976,132.3,0,0,29.6,95.55,12.97,0,
C1,A06,X6,,3,0.23186,125.75,0,0,29.6,95.74,12.96,0,
C1,A07,X7,,3,0.23386,136.86,0,0,29.6,95.88,12.97,0,
C1,A08,X8,,3,0.23583,121.01,0,0,29.6,96.08,12.96,0,
C1,B08,X16,,3,0.23784,126.39,0,0,29.7,96.2,12.96,0,
C1,B07,X15,,3,0.23992,147.71,0,0,29.7,96.4,12.97,0,
C1,B06,X14,,3,0.24192,140.46,0,0,29.8,96.46,12.97,0,
C1,B05,X13,,3,0.24389,136.88,0,0,29.8,96.61,12.95,0,
C1,B04,X12,,3,0.24587,135.9,0,0,29.8,96.66,12.96,0,
C1,B03,X11,,3,0.24785,139.39,0,0,29.8,96.72,12.96,0,
C1,B02,X10,,3,0.2499,127.89,0,0,29.8,96.72,12.95,0,
C1,B01,X9,,3,0.2519,147.67,0,0,29.8,96.84,12.96,0,
C1,C01,X17,,3,0.25392,135.84,0,0,29.8,96.85,12.95,0,
C1,C02,X18,,3,0.25588,138.75,0,0,29.8,96.92,12.95,0,
C1,C03,X19,,3,0.25786,148.62,0,0,29.8,97,12.95,0,
C1,C04,X20,,3,0.25986,138.84,0,0,29.9,97.05,12.95,0,
C1,C05,X21,,3,0.26183,136.44,0,0,29.9,97.12,12.97,0,
C1,C06,X22,,3,0.26382,144.2,0,0,29.9,97.13,12.96,0,
