READING,WELLNUM,CONTENT,DESCRIPTION,FILTERSET,TIME [h],AMPLITUDE,PHASE,AMPLITUDE2,ACT TEMP [°C],ACT HUMIDITY [rH],ACT O2 [%],ACT CO2 [%],COMMENTS
C27,C01,X17,,2,8.48277,41.34,0,0,30.1,86.19,13.87,0,
C27,C02,X18,,2,8.48478,42.9,0,0,30,86.05,13.81,0,
C27,C03,X19,,2,8.48677,43.12,0,0,30,86.08,13.8,0,
C27,C04,X20,,2,8.48875,45.43,0,0,30,86.05,13.81,0,
C27,C05,X21,,2,8.49075,44.22,0,0,30,86.02,13.81,0,
C27,C06,X22,,2,8.49273,52.93,0,0,30,85.98,13.81,0,
C27,C07,X23,,2,8.49469,52.4,0,0,30,85.99,13.8,0,
C27,C08,X24,,2,8.49669,51.35,0,0,30,85.98,13.81,0,
C27,D08,X32,,2,8.49878,50.88,0,0,30.1,85.96,13.81,0,
C27,D07,X31,,2,8.50083,54.76,0,0,30,85.99,13.87,0,
C27,D06,X30,,2,8.5028,54.16,0,0,30,85.98,13.81,0,
C27,D05,X29,,2,8.50475,44.12,0,0,30.1,85.79,13.89,0,
C27,D04,X28,,2,8.50673,45.25,0,0,30.1,85.8,13.81,0,
C27,D03,X27,,2,8.50872,45.91,0,0,30.1,85.73,13.81,0,
C27,D02,X26,,2,8.51088,42.59,0,0,30.1,85.71,13.81,0,
C27,D01,X25,,2,8.51288,41.53,0,0,30.1,85.73,13.81,0,
C27,E01,X33,,2,8.51491,40.61,0,0,30.1,85.71,13.87,0,
C27,E02,X34,,2,8.51688,43.32,0,0,30,85.66,13.82,0,
C27,E03,X35,,2,8.51887,45.95,0,0,30.1,85.66,13.87,0,
C27,E04,X36,,2,8.52084,47.62,0,0,30.1,85.66,13.88,0,
C27,E05,X37,,2,8.52282,45.92,0,0,30.1,85.6,13.88,0,
C27,E06,X38,,2,8.52478,56.8,0,0,30,85.6,13.87,0,
C27,E07,X39,,2,8.52678,54.41,0,0,30.1,85.54,13.9,0,
C27,E08,X40,,2,8.52876,51.13,0,0,30.1,85.47,13.88,0,
C27,F08,X48,,2,8.53076,46.24,0,0,30.1,85.47,13.87,0,
C27,F07,X47,,2,8.53275,53.38,0,0,30.1,85.5,13.89,0,
C27,F06,X46,,2,8.53473,51.81,0,0,30,85.48,13.89,0,
C27,F05,X45,,2,8.53673,46.04,0,0,30.1,85.53,13.88,0,
C27,F04,X44,,2,8.53869,48.16,0,0,30.1,85.42,13.88,0,
C27,F03,X43,,2,8.5407,44.27,0,0,30.1,85.41,13.89,0,
C27,F02,X42,,2,8.54266,42.38,0,0,30.1,85.41,13.9,0,
C27,F01,X41,,2,8.54467,45.55,0,0,30,85.4,13.88,0,
R,,,,3,8.55187,106.16,0,34.99,30,85.2,13.88,0,test measure for referencing with gain 22 and 9
C27,A01,X1,,3,8.55903,140.64,0,0,30,85.15,13.89,0,
C27,A02,X2,,3,8.56108,139.03,0,0,30,85.09,13.91,0,
C27,A03,X3,,3,8.56306,140.39,0,0,30,85.02,13.9,0,
C27,A04,X4,,3,8.56506,135.18,0,0,30,85.02,13.9,0,
C27,A05,X5,,3,8.56707,134.42,0,0,30,85.08,13.89,0,
C27,A06,X6,,3,8.56904,157.82,0,0,29.9,84.97,13.89,0,
C27,A07,X7,,3,8.57103,162.46,0,0,29.9,84.96,13.89,0,
C27,A08,X8,,3,8.57302,165.12,0,0,29.9,85.06,13.89,0,
C27,B08,X16,,3,8.57502,177.04,0,0,29.9,85.01,13.9,0,
C27,B07,X15,,3,8.57705,169.78,0,0,29.9,84.98,13.9,0,
C27,B06,X14,,3,8.57909,166.93,0,0,29.9,84.95,13.89,0,
C27,B05,X13,,3,8.58109,144.18,0,0,29.9,84.9,13.89,0,
C27,B04,X12,,3,8.58311,141.84,0,0,29.9,84.89,13.89,0,
C27,B03,X11,,3,8.58512,134.68,0,0,29.9,84.97,13.89,0,
C27,B02,X10,,3,8.5871,139.34,0,0,29.9,84.88,13.89,0,
C27,B01,X9,,3,8.58911,138.34,0,0,29.9,84.92,13.9,0,
C27,C01,X17,,3,8.59111,135.86,0,0,29.9,84.87,13.9,0,
C27,C02,X18,,3,8.59308,141.67,0,0,29.9,84.9,13.89,0,
C27,C03,X19,,3,8.59506,141.92,0,0,29.9,84.89,13.9,0,
C27,C04,X20,,3,8.59708,149.44,0,0,29.9,84.89,13.9,0,
C27,C05,X21,,3,8.59909,145.07,0,0,29.9,84.95,13.89,0,
C27,C06,X22,,3,8.6011,174.01,0,0,29.9,84.95,13.89,0,
C27,C07,X23,,3,8.60307,172.15,0,0,29.9,84.88,13.9,0,
C27,C08,X24,,3,8.60507,168.91,0,0,29.9,84.88,13.89,0,
C27,D08,X32,,3,8.60705,167.82,0,0,29.9,84.88,13.9,0,
C27,D07,X31,,3,8.60905,179.75,0,0,29.9,84.9,13.91,0,
C27,D06,X30,,3,8.61105,178.24,0,0,29.9,84.89,13.9,0,
C27,D05,X29,,3,8.61306,145.41,0,0,29.9,84.89,13.9,0,
C27,D04,X28,,3,8.61502,149.19,0,0,29.9,84.9,13.88,0,
C27,D03,X27,,3,8.617,152.45,0,0,29.9,84.9,13.87,0,
C27,D02,X26,,3,8.61898,140.35,0,0,29.9,84.94,13.9,0,
C27,D01,X25,,3,8.62098,137.25,0,0,29.9,84.89,13.9,0,
C27,E01,X33,,3,8.623,133.98,0,0,29.9,84.88,13.9,0,
C27,E02,X34,,3,8.62499,142.92,0,0,29.9,84.82,13.9,0,
C27,E03,X35,,3,8.627,151.44,0,0,29.9,84.83,13.9,0,
C27,E04,X36,,3,8.62899,157.53,0,0,29.9,84.89,13.89,0,
C27,E05,X37,,3,8.63101,152.61,0,0,29.9,84.9,13.9,0,
C27,E06,X38,,3,8.63302,187.15,0,0,29.9,84.95,13.9,0,
C27,E07,X39,,3,8.63503,179.61,0,0,29.9,84.89,13.91,0,
C27,E08,X40,,3,8.63702,168.83,0,0,29.9,84.9,13.91,0,
C27,F08,X48,,3,8.63904,152.72,0,0,30,84.88,13.91,0,
C27,F07,X47,,3,8.64102,176.18,0,0,30,84.89,13.91,0,
C27,F06,X46,,3,8.643,171.21,0,0,30,84.96,13.91,0,
C27,F05,X45,,3,8.64496,152.06,0,0,30,84.96,13.97,0,
C27,F04,X44,,3,8.64693,159.55,0,0,30,84.96,13.91,0,
C27,F03,X43,,3,8.64892,146.64,0,0,30,85.02,13.96,0,
C27,F02,X42,,3,8.65093,140.74,0,0,30,84.95,13.96,0,
C27,F01,X41,,3,8.6529,150.85,0,0,30,84.96,13.97,0,
R,,,,1,8.66217,106.56,0,34.93,30.1,86.58,13.97,0,test measure for referencing with gain 22 and 9
C28,A01,X1,,1,8.66538,9.84,0,0,30.1,87.03,13.89,0,
C28,A02,X2,,1,8.66739,9.74,0,0,30.1,87.01,13.89,0,
C28,A03,X3,,1,8.66946,9.87,0,0,30.1,86.84,13.89,0,
C28,A04,X4,,1,8.67144,9.49,0,0,30.1,86.85,13.89,0,
C28,A05,X5,,1,8.67341,9.41,0,0,30.1,86.78,13.88,0,
C28,A06,X6,,1,8.67541,11.1,0,0,30.1,86.63,13.88,0,
C28,A07,X7,,1,8.67742,11.43,0,0,30.1,86.59,13.87,0,
C28,A08,X8,,1,8.67945,11.63,0,0,30.1,86.47,13.82,0,
C28,B08,X16,,1,8.6815,12.48,0,0,30.1,86.38,13.87,0,
C28,B07,X15,,1,8.68351,11.95,0,0,30,86.34,13.87,0,
C28,B06,X14,,1,8.68551,11.74,0,0,30.1,86.33,13.81,0,
C28,B05,X13,,1,8.68749,10.13,0,0,30,86.32,13.82,0,
C28,B04,X12,,1,8.68948,9.95,0,0,30,86.18,13.81,0,
C28,B03,X11,,1,8.69158,9.47,0,0,30,86.14,13.81,0,
C28,B02,X10,,1,8.69358,9.81,0,0,30,86.13,13.82,0,
C28,B01,X9,,1,8.69557,9.76,0,0,30,86.08,13.81,0,
C28,C01,X17,,1,8.69758,9.53,0,0,30,86.05,13.8,0,
C28,C02,X18,,1,8.6996,9.94,0,0,30,86.02,13.87,0,
C28,C03,X19,,1,8.70161,10,0,0,30,85.99,13.81,0,
C28,C04,X20,,1,8.70371,10.52,0,0,30,85.99,13.87,0,
C28,C05,X21,,1,8.70575,10.23,0,0,30,85.98,13.81,0,
C28,C06,X22,,1,8.70773,12.27,0,0,30,85.99,13.81,0,
C28,C07,X23,,1,8.70975,12.16,0,0,30,85.98,13.87,0,
C28,C08,X24,,1,8.71177,11.9,0,0,30,85.86,13.87,0,
C28,D08,X32,,1,8.71376,11.81,0,0,30,85.79,13.87,0,
C28,D07,X31,,1,8.71574,12.71,0,0,30,85.87,13.82,0,
C28,D06,X30,,1,8.71772,12.56,0,0,30,85.8,13.87,0,
C28,D05,X29,,1,8.71971,10.23,0,0,30,85.76,13.87,0,
C28,D04,X28,,1,8.72172,10.5,0,0,30,85.74,13.87,0,
C28,D03,X27,,1,8.72375,10.78,0,0,30,85.7,13.89,0,
C28,D02,X26,,1,8.72577,9.86,0,0,30,85.68,13.87,0,
C28,D01,X25,,1,8.7278,9.62,0,0,30.1,85.67,13.88,0,
C28,E01,X33,,1,8.72988,9.4,0,0,30,85.65,13.87,0,
C28,E02,X34,,1,8.73187,10.05,0,0,30,85.68,13.87,0,
C28,E03,X35,,1,8.73386,10.64,0,0,30.1,85.67,13.87,0,
C28,E04,X36,,1,8.73584,11.06,0,0,30.1,85.69,13.89,0,
C28,E05,X37,,1,8.73784,10.68,0,0,30,85.67,13.88,0,
C28,E06,X38,,1,8.73982,13.18,0,0,30.1,85.71,13.87,0,
C28,E07,X39,,1,8.74182,12.62,0,0,30.1,85.61,13.89,0,
C28,E08,X40,,1,8.74382,11.87,0,0,30.1,85.6,13.89,0,
C28,F08,X48,,1,8.74582,10.72,0,0,30,85.47,13.89,0,
C28,F07,X47,,1,8.74776,12.39,0,0,30.1,85.48,13.88,0,
C28,F06,X46,,1,8.74975,12.05,0,0,30,85.41,13.9,0,
C28,F05,X45,,1,8.75172,10.66,0,0,30.1,85.4,13.88,0,
C28,F04,X44,,1,8.75372,11.2,0,0,30.1,85.41,13.89,0,
C28,F03,X43,,1,8.75579,10.27,0,0,30.1,85.41,13.88,0,
C28,F02,X42,,1,8.75782,9.83,0,0,30.1,85.41,13.89,0,
C28,F01,X41,,1,8.75981,10.58,0,0,30.1,85.4,13.89,0,
R,,,,2,8.76527,106.74,0,35.02,30.1,85.39,13.9,0,test measure for referencing with gain 22 and 9
C28,A01,X1,,2,8.77064,42.62,0,0,30.1,85.34,13.9,0,
C28,A02,X2,,2,8.7727,42.16,0,0,30.1,85.3,13.89,0,
C28,A03,X3,,2,8.77471,42.78,0,0,30.1,85.3,13.9,0,
C28,A04,X4,,2,8.77678,41.09,0,0,30.1,85.21,13.9,0,
C28,A05,X5,,2,8.77879,40.82,0,0,30,85.22,13.89,0,
C28,A06,X6,,2,8.78076,47.92,0,0,30.1,85.15,13.91,0,
C28,A07,X7,,2,8.78277,49.33,0,0,30.1,85.15,13.91,0,
C28,A08,X8,,2,8.78479,50.07,0,0,30,85.16,13.9,0,
C28,B08,X16,,2,8.78684,53.71,0,0,30.1,85.15,13.89,0,
C28,B07,X15,,2,8.78881,51.53,0,0,30,85.1,13.9,0,
C28,B06,X14,,2,8.79077,50.68,0,0,30,85.03,13.92,0,
C28,B05,X13,,2,8.79279,43.89,0,0,30,84.97,13.9,0,
C28,B04,X12,,2,8.79474,43.06,0,0,30,84.97,13.91,0,
C28,B03,X11,,2,8.79687,40.85,0,0,30,84.9,13.91,0,
C28,B02,X10,,2,8.79885,42.33,0,0,30,84.9,13.92,0,
C28,B01,X9,,2,8.80085,42.09,0,0,29.9,84.91,13.91,0,
C28,C01,X17,,2,8.80288,41.12,0,0,30,84.89,13.9,0,
C28,C02,X18,,2,8.80491,42.98,0,0,29.9,84.82,13.91,0,
C28,C03,X19,,2,8.80693,43.14,0,0,29.9,84.89,13.91,0,
C28,C04,X20,,2,8.80893,45.49,0,0,29.9,84.82,13.91,0,
C28,C05,X21,,2,8.81092,44.12,0,0,29.9,84.82,13.9,0,
C28,C06,X22,,2,8.81293,52.79,0,0,29.9,84.77,13.91,0,
C28,C07,X23,,2,8.81492,52.19,0,0,29.9,84.82,13.9,0,
C28,C08,X24,,2,8.81693,51.2,0,0,29.9,84.84,13.9,0,
C28,D08,X32,,2,8.81893,50.79,0,0,29.9,84.82,13.91,0,
C28,D07,X31,,2,8.821,54.56,0,0,29.9,84.83,13.92,0,
C28,D06,X30,,2,8.82299,54,0,0,29.9,84.83,13.91,0,
C28,D05,X29,,2,8.82496,44.02,0,0,29.9,84.86,13.91,0,
C28,D04,X28,,2,8.82695,45.25,0,0,29.9,84.83,13.91,0,
C28,D03,X27,,2,8.82892,45.87,0,0,29.9,84.77,13.91,0,
C28,D02,X26,,2,8.83094,42.54,0,0,29.9,84.83,13.97,0,
C28,D01,X25,,2,8.83295,41.5,0,0,29.9,84.83,13.91,0,
C28,E01,X33,,2,8.83498,40.41,0,0,29.9,84.69,13.97,0,
C28,E02,X34,,2,8.83697,43.35,0,0,29.9,85.6,13.92,0,
C28,E03,X35,,2,8.83895,45.86,0,0,30,87.09,13.89,0,
C28,E04,X36,,2,8.84112,47.57,0,0,29.9,87.29,13.9,0,
C28,E05,X37,,2,8.84316,46.09,0,0,29.9,87.29,13.87,0,
C28,E06,X38,,2,8.84514,56.56,0,0,29.9,87.11,13.82,0,
C28,E07,X39,,2,8.84712,54.24,0,0,29.9,87.03,13.8,0,
C28,E08,X40,,2,8.84911,51.03,0,0,29.9,87,13.8,0,
C28,F08,X48,,2,8.85123,46.1,0,0,29.9,86.84,13.8,0,
C28,F07,X47,,2,8.85321,53.23,0,0,29.9,86.84,13.79,0,
C28,F06,X46,,2,8.85519,51.69,0,0,29.9,86.76,13.79,0,
C28,F05,X45,,2,8.85718,46.13,0,0,29.9,86.76,13.79,0,
C28,F04,X44,,2,8.85919,48.34,0,0,29.9,86.63,13.8,0,
C28,F03,X43,,2,8.86119,44.23,0,0,29.9,86.63,13.79,0,
C28,F02,X42,,2,8.86318,42.35,0,0,29.9,86.57,13.79,0,
C28,F01,X41,,2,8.86514,45.57,0,0,29.9,86.57,13.78,0,
R,,,,3,8.87234,107.01,0,35.02,29.9,86.56,13.78,0,test measure for referencing with gain 22 and 9
C28,A01,X1,,3,8.87961,141.3,0,0,30,86.45,13.78,0,
C28,A02,X2,,3,8.8816,139.15,0,0,30,86.33,13.8,0,
C28,A03,X3,,3,8.88358,141.03,0,0,30,86.35,13.79,0,
C28,A04,X4,,3,8.88555,136.16,0,0,30,86.34,13.8,0,
C28,A05,X5,,3,8.88754,135.51,0,0,30,86.33,13.8,0,
C28,A06,X6,,3,8.88953,158.39,0,0,30,86.27,13.78,0,
C28,A07,X7,,3,8.89154,162.91,0,0,30,86.2,13.79,0,
C28,A08,X8,,3,8.89354,166.01,0,0,30.1,86.2,13.79,0,
C28,B08,X16,,3,8.89554,177.79,0,0,30,86.19,13.79,0,
C28,B07,X15,,3,8.89753,170.16,0,0,30.1,86.12,13.8,0,
C28,B06,X14,,3,8.89951,167.32,0,0,30,86.06,13.79,0,
C28,B05,X13,,3,8.90165,145.3,0,0,30.1,86,13.8,0,
C28,B04,X12,,3,8.90369,142.74,0,0,30.1,85.99,13.8,0,
C28,B03,X11,,3,8.90578,135.36,0,0,30.1,85.93,13.79,0,
C28,B02,X10,,3,8.90776,140.03,0,0,30.1,85.84,13.8,0,
C28,B01,X9,,3,8.90974,139.24,0,0,30.1,85.73,13.8,0,
C28,C01,X17,,3,8.91175,136.43,0,0,30,85.73,13.8,0,
C28,C02,X18,,3,8.91374,142.49,0,0,30.1,85.73,13.79,0,
C28,C03,X19,,3,8.9157,142.66,0,0,30,85.74,13.81,0,
C28,C04,X20,,3,8.91766,150.91,0,0,30,85.74,13.81,0,
C28,C05,X21,,3,8.91964,146.43,0,0,30,85.73,13.8,0,
C28,C06,X22,,3,8.92164,174.66,0,0,30.1,85.69,13.81,0,
C28,C07,X23,,3,8.92361,173.1,0,0,30,85.74,13.81,0,
C28,C08,X24,,3,8.92558,169.56,0,0,30,85.71,13.82,0,
C28,D08,X32,,3,8.92758,168.34,0,0,30,85.67,13.81,0,
C28,D07,X31,,3,8.92955,180.75,0,0,30,85.63,13.81,0,
C28,D06,X30,,3,8.93153,179.28,0,0,30,85.62,13.81,0,
C28,D05,X29,,3,8.93355,146.68,0,0,30,85.55,13.81,0,
C28,D04,X28,,3,8.93554,150.35,0,0,30,85.56,13.87,0,
C28,D03,X27,,3,8.93755,153.35,0,0,30,85.56,13.82,0,
C28,D02,X26,,3,8.93954,141.14,0,0,30,85.5,13.81,0,
C28,D01,X25,,3,8.94153,137.66,0,0,30,85.49,13.82,0,
C28,E01,X33,,3,8.94355,134.59,0,0,30,85.41,13.87,0,
C28,E02,X34,,3,8.94554,143.68,0,0,30,85.49,13.88,0,
C28,E03,X35,,3,8.9475,152.5,0,0,30,85.46,13.88,0,
C28,E04,X36,,3,8.94948,158.23,0,0,30,85.48,13.87,0,
C28,E05,X37,,3,8.95149,153.55,0,0,30,85.51,13.88,0,
C28,E06,X38,,3,8.95349,187.92,0,0,30,85.42,13.88,0,
C28,E07,X39,,3,8.95549,180.19,0,0,30,85.48,13.89,0,
C28,E08,X40,,3,8.95751,169.16,0,0,30,85.48,13.89,0,
C28,F08,X48,,3,8.95951,153.09,0,0,30.1,85.42,13.88,0,
C28,F07,X47,,3,8.96151,176.55,0,0,30.1,85.35,13.89,0,
C28,F06,X46,,3,8.9635,171.61,0,0,30.1,85.41,13.87,0,
C28,F05,X45,,3,8.9655,152.64,0,0,30,85.41,13.88,0,
C28,F04,X44,,3,8.96746,160.74,0,0,30,85.4,13.89,0,
C28,F03,X43,,3,8.96943,147.57,0,0,30.1,85.47,13.9,0,
C28,F02,X42,,3,8.97139,140.94,0,0,30.1,85.4,13.9,0,
C28,F01,X41,,3,8.97338,151.05,0,0,30.1,85.44,13.89,0,
R,,,,1,8.98289,107.88,0,35.11,30.1,85.21,13.9,0,test measure for referencing with gain 22 and 9
C29,A01,X1,,1,8.98604,9.9,0,0,30.1,85.33,13.9,0,
C29,A02,X2,,1,8.98806,9.78,0,0,30.1,85.22,13.91,0,
C29,A03,X3,,1,8.99004,9.9,0,0,30.1,85.28,13.89,0,
C29,A04,X4,,1,8.99206,9.6,0,0,30.1,85.22,13.89,0,
C29,A05,X5,,1,8.99414,9.53,0,0,30,85.15,13.9,0,
C29,A06,X6,,1,8.99621,11.13,0,0,30,85.15,13.9,0,
C29,A07,X7,,1,8.99823,11.44,0,0,30.1,85.15,13.96,0,
C29,A08,X8,,1,9.00023,11.63,0,0,30.1,85.15,13.96,0,
C29,B08,X16,,1,9.00231,12.51,0,0,30,85.14,13.91,0,
C29,B07,X15,,1,9.00435,11.97,0,0,30,85.15,13.89,0,
C29,B06,X14,,1,9.00634,11.76,0,0,30,85.15,13.91,0,
C29,B05,X13,,1,9.00837,10.19,0,0,30.1,85.14,13.97,0,
C29,B04,X12,,1,9.01039,10.03,0,0,30.1,85.08,13.96,0,
C29,B03,X11,,1,9.01239,9.49,0,0,30.1,85.15,13.9,0,
C29,B02,X10,,1,9.01441,9.82,0,0,30,85.15,13.9,0,
C29,B01,X9,,1,9.01642,9.78,0,0,30.1,85.08,13.91,0,
C29,C01,X17,,1,9.01842,9.58,0,0,30.1,85.14,13.91,0,
C29,C02,X18,,1,9.02038,10,0,0,30.1,85.14,13.9,0,
C29,C03,X19,,1,9.02237,10.06,0,0,30.1,85.08,13.91,0,
C29,C04,X20,,1,9.02434,10.58,0,0,30.1,85.08,13.91,0,
C29,C05,X21,,1,9.02632,10.28,0,0,30.1,85.09,13.91,0,
C29,C06,X22,,1,9.02833,12.27,0,0,30,85.15,13.96,0,
C29,C07,X23,,1,9.03032,12.15,0,0,30.1,85.21,13.97,0,
C29,C08,X24,,1,9.03234,11.9,0,0,30,85.08,13.91,0,
C29,D08,X32,,1,9.03437,11.83,0,0,30,85.04,13.97,0,
C29,D07,X31,,1,9.03634,12.68,0,0,30,84.89,13.92,0,
C29,D06,X30,,1,9.03838,12.55,0,0,30,84.93,13.97,0,
C29,D05,X29,,1,9.04044,10.23,0,0,30.1,84.82,13.92,0,
C29,D04,X28,,1,9.04244,10.54,0,0,30,84.89,13.97,0,
C29,D03,X27,,1,9.04445,10.66,0,0,30,84.88,13.97,0,
C29,D02,X26,,1,9.04644,9.87,0,0,30,84.86,13.97,0,
C29,D01,X25,,1,9.04845,9.6,0,0,30,84.82,13.92,0,
C29,E01,X33,,1,9.05044,9.4,0,0,30,84.86,13.97,0,
C29,E02,X34,,1,9.05247,10.07,0,0,29.9,84.88,13.94,0,
C29,E03,X35,,1,9.0545,10.66,0,0,30.1,86.48,13.92,0,
C29,E04,X36,,1,9.0565,11.08,0,0,30,87.16,13.9,0,
C29,E05,X37,,1,9.05846,10.68,0,0,30,87.29,13.9,0,
C29,E06,X38,,1,9.0606,13.15,0,0,30,87.23,13.89,0,
C29,E07,X39,,1,9.06259,12.59,0,0,29.9,87.12,13.87,0,
C29,E08,X40,,1,9.06465,11.83,0,0,30,87.03,13.87,0,
C29,F08,X48,,1,9.06666,10.67,0,0,29.9,86.89,13.81,0,
C29,F07,X47,,1,9.06864,12.33,0,0,29.9,86.89,13.87,0,
C29,F06,X46,,1,9.07068,12,0,0,29.9,86.77,13.81,0,
C29,F05,X45,,1,9.07272,10.68,0,0,29.9,86.76,13.8,0,
C29,F04,X44,,1,9.07471,11.21,0,0,29.9,86.77,13.8,0,
C29,F03,X43,,1,9.0767,10.29,0,0,29.9,86.7,13.81,0,
C29,F02,X42,,1,9.07869,9.85,0,0,29.9,86.65,13.8,0,
C29,F01,X41,,1,9.08075,10.55,0,0,29.9,86.56,13.8,0,
R,,,,2,9.08629,105.67,0,34.72,29.9,86.44,13.79,0,test measure for referencing with gain 22 and 9
C29,A01,X1,,2,9.09169,42.57,0,0,29.9,86.39,13.79,0,
C29,A02,X2,,2,9.09374,42.13,0,0,29.9,86.34,13.78,0,
C29,A03,X3,,2,9.09573,42.68,0,0,29.9,86.34,13.79,0,
C29,A04,X4,,2,9.09772,41.21,0,0,29.9,86.27,13.78,0,
C29,A05,X5,,2,9.09973,40.9,0,0,29.9,86.26,13.79,0,
C29,A06,X6,,2,9.10172,47.76,0,0,29.9,86.28,13.78,0,
C29,A07,X7,,2,9.1037,49.2,0,0,29.9,86.27,13.73,0,
C29,A08,X8,,2,9.10568,49.97,0,0,29.9,86.27,13.79,0,
C29,B08,X16,,2,9.10771,53.59,0,0,29.9,86.12,13.79,0,
C29,B07,X15,,2,9.10977,51.35,0,0,29.9,86.14,13.78,0,
C29,B06,X14,,2,9.11181,50.5,0,0,29.9,86.06,13.73,0,
C29,B05,X13,,2,9.11383,44.02,0,0,29.9,86.01,13.78,0,
C29,B04,X12,,2,9.11581,43.17,0,0,29.9,86,13.78,0,
C29,B03,X11,,2,9.11783,40.9,0,0,29.9,86.01,13.78,0,
C29,B02,X10,,2,9.11984,42.36,0,0,29.9,85.94,13.78,0,
C29,B01,X9,,2,9.12181,42,0,0,29.9,85.97,13.78,0,
C29,C01,X17,,2,9.1238,41.15,0,0,29.9,85.92,13.78,0,
C29,C02,X18,,2,9.12589,42.96,0,0,29.9,85.95,13.78,0,
C29,C03,X19,,2,9.1279,43.23,0,0,29.9,86.01,13.79,0,
C29,C04,X20,,2,9.12993,45.65,0,0,29.9,85.94,13.79,0,
C29,C05,X21,,2,9.13191,44.53,0,0,29.9,85.94,13.79,0,
C29,C06,X22,,2,9.13394,52.78,0,0,29.9,85.94,13.79,0,
C29,C07,X23,,2,9.13595,52.33,0,0,29.9,86.01,13.79,0,
C29,C08,X24,,2,9.13795,51.2,0,0,29.9,85.87,13.79,0,
C29,D08,X32,,2,9.14,50.81,0,0,29.9,85.78,13.79,0,
C29,D07,X31,,2,9.14208,54.67,0,0,29.9,85.86,13.8,0,
C29,D06,X30,,2,9.14409,54.09,0,0,29.9,85.86,13.79,0,
C29,D05,X29,,2,9.14606,44.47,0,0,29.9,85.8,13.79,0,
C29,D04,X28,,2,9.14811,45.56,0,0,30,85.8,13.8,0,
C29,D03,X27,,2,9.15015,46.16,0,0,30,85.79,13.79,0,
C29,D02,X26,,2,9.15214,42.63,0,0,30,85.86,13.8,0,
C29,D01,X25,,2,9.1541,41.62,0,0,30,85.73,13.8,0,
C29,E01,X33,,2,9.15621,40.57,0,0,30,85.73,13.8,0,
C29,E02,X34,,2,9.15817,43.56,0,0,30,85.73,13.82,0,
C29,E03,X35,,2,9.16016,46.2,0,0,30,85.73,13.87,0,
C29,E04,X36,,2,9.16221,47.96,0,0,30,85.66,13.81,0,
C29,E05,X37,,2,9.16424,46.36,0,0,30.1,85.66,13.87,0,
C29,E06,X38,,2,9.16625,56.71,0,0,30.1,85.62,13.81,0,
C29,E07,X39,,2,9.16823,54.42,0,0,30.1,85.53,13.87,0,
C29,E08,X40,,2,9.17023,51.18,0,0,30.1,85.53,13.82,0,
C29,F08,X48,,2,9.17225,46.15,0,0,30.1,85.47,13.88,0,
C29,F07,X47,,2,9.17423,53.29,0,0,30.1,85.41,13.87,0,
C29,F06,X46,,2,9.17621,51.84,0,0,30.1,85.47,13.87,0,
C29,F05,X45,,2,9.17824,46.14,0,0,30.1,85.41,13.87,0,
C29,F04,X44,,2,9.1802,48.57,0,0,30.1,85.4,13.81,0,
C29,F03,X43,,2,9.18219,44.7,0,0,30.1,85.41,13.87,0,
C29,F02,X42,,2,9.18414,42.62,0,0,30.1,85.33,13.88,0,
C29,F01,X41,,2,9.18612,45.81,0,0,30.1,85.34,13.87,0,
R,,,,3,9.1933,105.41,0,34.57,30,85.2,13.87,0,test measure for referencing with gain 22 and 9
C29,A01,X1,,3,9.20051,140.93,0,0,30,85.22,13.87,0,
C29,A02,X2,,3,9.20255,139.92,0,0,30,85.22,13.89,0,
C29,A03,X3,,3,9.20456,141.43,0,0,30,85.17,13.89,0,
C29,A04,X4,,3,9.20658,136.52,0,0,30,85.16,13.88,0,
C29,A05,X5,,3,9.20856,136.03,0,0,30,85.16,13.89,0,
C29,A06,X6,,3,9.21056,158.15,0,0,30,85.16,13.9,0,
C29,A07,X7,,3,9.21254,162.68,0,0,30,85.16,13.89,0,
C29,A08,X8,,3,9.21468,165.92,0,0,30,85.16,13.89,0,
C29,B08,X16,,3,9.21668,177.64,0,0,30,85.15,13.89,0,
C29,B07,X15,,3,9.21864,170.24,0,0,30,85.17,13.89,0,
C29,B06,X14,,3,9.22063,167.5,0,0,30,85.15,13.89,0,
C29,B05,X13,,3,9.22262,145.98,0,0,30,85.17,13.89,0,
C29,B04,X12,,3,9.22459,143.39,0,0,30,85.16,13.91,0,
C29,B03,X11,,3,9.22657,135.9,0,0,30,85.17,13.9,0,
C29,B02,X10,,3,9.22857,140.53,0,0,30,85.16,13.89,0,
C29,B01,X9,,3,9.23055,139,0,0,30,85.15,13.89,0,
C29,C01,X17,,3,9.23256,136.29,0,0,30,85.08,13.9,0,
C29,C02,X18,,3,9.23453,142.76,0,0,30.1,85.07,13.9,0,
C29,C03,X19,,3,9.23648,143.6,0,0,30,85.09,13.89,0,
C29,C04,X20,,3,9.23846,151.52,0,0,30,85.08,13.9,0,
C29,C05,X21,,3,9.24043,147.31,0,0,30.1,85.09,13.9,0,
C29,C06,X22,,3,9.24242,174.66,0,0,30.1,85.08,13.9,0,
C29,C07,X23,,3,9.2444,172.92,0,0,30,85.09,13.96,0,
C29,C08,X24,,3,9.24637,169.61,0,0,30.1,85.09,13.91,0,
C29,D08,X32,,3,9.24837,168.31,0,0,30.1,85.05,13.96,0,
